,muh,mux,success_rate
6155,0.8,3.6,0.205
6156,0.8,3.68,0.189
6157,0.8,3.76,0.185
6158,0.8,3.84,0.185
6159,0.8,3.92,0.184
6160,0.8,4.0,0.141
6161,0.88,-4.0,0.088
6162,0.88,-3.92,0.1
6163,0.88,-3.84,0.093
6164,0.88,-3.76,0.109
6165,0.88,-3.68,0.107
6166,0.88,-3.6,0.101
6167,0.88,-3.52,0.14
6168,0.88,-3.44,0.233
6169,0.88,-3.36,0.326
6170,0.88,-3.28,0.412
6171,0.88,-3.2,0.498
6172,0.88,-3.12,0.561
6173,0.88,-3.04,0.609
6174,0.88,-2.96,0.632
6175,0.88,-2.88,0.672
6176,0.88,-2.8,0.643
6177,0.88,-2.72,0.648
6178,0.88,-2.64,0.677
6179,0.88,-2.56,0.683
6180,0.88,-2.48,0.67
6181,0.88,-2.4,0.686
6182,0.88,-2.32,0.724
6183,0.88,-2.24,0.753
6184,0.88,-2.16,0.738
6185,0.88,-2.08,0.752
6186,0.88,-2.0,0.749
6187,0.88,-1.92,0.776
6188,0.88,-1.84,0.775
6189,0.88,-1.76,0.764
6190,0.88,-1.68,0.769
6191,0.88,-1.6,0.761
6192,0.88,-1.52,0.773
6193,0.88,-1.44,0.75
6194,0.88,-1.36,0.775
6195,0.88,-1.28,0.78
6196,0.88,-1.2,0.764
6197,0.88,-1.12,0.762
6198,0.88,-1.04,0.783
6199,0.88,-0.96,0.768
6200,0.88,-0.88,0.777
6201,0.88,-0.8,0.767
6202,0.88,-0.72,0.772
6203,0.88,-0.64,0.758
6204,0.88,-0.56,0.77
6205,0.88,-0.48,0.781
6206,0.88,-0.4,0.798
6207,0.88,-0.32,0.77
6208,0.88,-0.24,0.788
6209,0.88,-0.16,0.792
6210,0.88,-0.08,0.8
6211,0.88,0.0,0.79
6212,0.88,0.08,0.763
6213,0.88,0.16,0.74
6214,0.88,0.24,0.775
6215,0.88,0.32,0.769
6216,0.88,0.4,0.792
6217,0.88,0.48,0.784
6218,0.88,0.56,0.775
6219,0.88,0.64,0.785
6220,0.88,0.72,0.768
6221,0.88,0.8,0.791
6222,0.88,0.88,0.774
6223,0.88,0.96,0.788
6224,0.88,1.04,0.781
6225,0.88,1.12,0.786
6226,0.88,1.2,0.758
6227,0.88,1.28,0.741
6228,0.88,1.36,0.746
6229,0.88,1.44,0.707
6230,0.88,1.52,0.692
6231,0.88,1.6,0.688
6232,0.88,1.68,0.695
6233,0.88,1.76,0.705
6234,0.88,1.84,0.724
6235,0.88,1.92,0.736
6236,0.88,2.0,0.721
6237,0.88,2.08,0.72
6238,0.88,2.16,0.7
6239,0.88,2.24,0.679
6240,0.88,2.32,0.628
6241,0.88,2.4,0.58
6242,0.88,2.48,0.584
6243,0.88,2.56,0.524
6244,0.88,2.64,0.497
6245,0.88,2.72,0.468
6246,0.88,2.8,0.384
6247,0.88,2.88,0.392
6248,0.88,2.96,0.34
6249,0.88,3.04,0.312
6250,0.88,3.12,0.302
6251,0.88,3.2,0.27
6252,0.88,3.28,0.253
6253,0.88,3.36,0.222
6254,0.88,3.44,0.225
6255,0.88,3.52,0.225
6256,0.88,3.6,0.194
6257,0.88,3.68,0.201
6258,0.88,3.76,0.181
6259,0.88,3.84,0.193
6260,0.88,3.92,0.173
6261,0.88,4.0,0.167
6262,0.96,-4.0,0.104
6263,0.96,-3.92,0.108
6264,0.96,-3.84,0.122
6265,0.96,-3.76,0.099
6266,0.96,-3.68,0.091
6267,0.96,-3.6,0.088
6268,0.96,-3.52,0.095
6269,0.96,-3.44,0.12
6270,0.96,-3.36,0.231
6271,0.96,-3.28,0.344
6272,0.96,-3.2,0.438
6273,0.96,-3.12,0.494
6274,0.96,-3.04,0.557
6275,0.96,-2.96,0.585
6276,0.96,-2.88,0.642
6277,0.96,-2.8,0.649
6278,0.96,-2.72,0.674
6279,0.96,-2.64,0.676
6280,0.96,-2.56,0.672
6281,0.96,-2.48,0.682
6282,0.96,-2.4,0.713
6283,0.96,-2.32,0.722
6284,0.96,-2.24,0.717
6285,0.96,-2.16,0.763
6286,0.96,-2.08,0.734
6287,0.96,-2.0,0.784
6288,0.96,-1.92,0.776
6289,0.96,-1.84,0.772
6290,0.96,-1.76,0.755
6291,0.96,-1.68,0.764
6292,0.96,-1.6,0.789
6293,0.96,-1.52,0.747
6294,0.96,-1.44,0.75
6295,0.96,-1.36,0.755
6296,0.96,-1.28,0.784
6297,0.96,-1.2,0.766
6298,0.96,-1.12,0.772
6299,0.96,-1.04,0.764
6300,0.96,-0.96,0.754
6301,0.96,-0.88,0.768
6302,0.96,-0.8,0.794
6303,0.96,-0.72,0.783
6304,0.96,-0.64,0.761
6305,0.96,-0.56,0.75
6306,0.96,-0.48,0.777
6307,0.96,-0.4,0.785
6308,0.96,-0.32,0.766
6309,0.96,-0.24,0.75
6310,0.96,-0.16,0.794
6311,0.96,-0.08,0.79
6312,0.96,0.0,0.793
6313,0.96,0.08,0.764
6314,0.96,0.16,0.763
6315,0.96,0.24,0.787
6316,0.96,0.32,0.753
6317,0.96,0.4,0.769
6318,0.96,0.48,0.777
6319,0.96,0.56,0.751
6320,0.96,0.64,0.787
6321,0.96,0.72,0.757
6322,0.96,0.8,0.756
6323,0.96,0.88,0.774
6324,0.96,0.96,0.776
6325,0.96,1.04,0.761
6326,0.96,1.12,0.775
6327,0.96,1.2,0.777
6328,0.96,1.28,0.738
6329,0.96,1.36,0.73
6330,0.96,1.44,0.731
6331,0.96,1.52,0.692
6332,0.96,1.6,0.696
6333,0.96,1.68,0.701
6334,0.96,1.76,0.702
6335,0.96,1.84,0.708
6336,0.96,1.92,0.73
6337,0.96,2.0,0.749
6338,0.96,2.08,0.738
6339,0.96,2.16,0.736
6340,0.96,2.24,0.711
6341,0.96,2.32,0.676
6342,0.96,2.4,0.641
6343,0.96,2.48,0.59
6344,0.96,2.56,0.569
6345,0.96,2.64,0.551
6346,0.96,2.72,0.471
6347,0.96,2.8,0.418
6348,0.96,2.88,0.43
6349,0.96,2.96,0.376
6350,0.96,3.04,0.328
6351,0.96,3.12,0.29
6352,0.96,3.2,0.307
6353,0.96,3.28,0.329
6354,0.96,3.36,0.278
6355,0.96,3.44,0.264
6356,0.96,3.52,0.273
6357,0.96,3.6,0.216
6358,0.96,3.68,0.21
6359,0.96,3.76,0.197
6360,0.96,3.84,0.179
6361,0.96,3.92,0.181
6362,0.96,4.0,0.195
6363,1.04,-4.0,0.093
6364,1.04,-3.92,0.118
6365,1.04,-3.84,0.101
6366,1.04,-3.76,0.109
6367,1.04,-3.68,0.088
6368,1.04,-3.6,0.103
6369,1.04,-3.52,0.12
6370,1.04,-3.44,0.093
6371,1.04,-3.36,0.137
6372,1.04,-3.28,0.234
6373,1.04,-3.2,0.32
6374,1.04,-3.12,0.402
6375,1.04,-3.04,0.498
6376,1.04,-2.96,0.558
6377,1.04,-2.88,0.605
6378,1.04,-2.8,0.617
6379,1.04,-2.72,0.679
6380,1.04,-2.64,0.649
6381,1.04,-2.56,0.691
6382,1.04,-2.48,0.674
6383,1.04,-2.4,0.674
6384,1.04,-2.32,0.668
6385,1.04,-2.24,0.695
6386,1.04,-2.16,0.693
6387,1.04,-2.08,0.747
6388,1.04,-2.0,0.745
6389,1.04,-1.92,0.748
6390,1.04,-1.84,0.794
6391,1.04,-1.76,0.757
6392,1.04,-1.68,0.749
6393,1.04,-1.6,0.794
6394,1.04,-1.52,0.774
6395,1.04,-1.44,0.781
6396,1.04,-1.36,0.748
6397,1.04,-1.28,0.771
6398,1.04,-1.2,0.772
6399,1.04,-1.12,0.766
6400,1.04,-1.04,0.777
6401,1.04,-0.96,0.772
6402,1.04,-0.88,0.759
6403,1.04,-0.8,0.768
6404,1.04,-0.72,0.763
6405,1.04,-0.64,0.771
6406,1.04,-0.56,0.769
6407,1.04,-0.48,0.758
6408,1.04,-0.4,0.792
6409,1.04,-0.32,0.781
6410,1.04,-0.24,0.8
6411,1.04,-0.16,0.771
6412,1.04,-0.08,0.793
6413,1.04,0.0,0.78
6414,1.04,0.08,0.773
6415,1.04,0.16,0.78
6416,1.04,0.24,0.769
6417,1.04,0.32,0.762
6418,1.04,0.4,0.786
6419,1.04,0.48,0.744
6420,1.04,0.56,0.754
6421,1.04,0.64,0.769
6422,1.04,0.72,0.767
6423,1.04,0.8,0.785
6424,1.04,0.88,0.774
6425,1.04,0.96,0.771
6426,1.04,1.04,0.785
6427,1.04,1.12,0.793
6428,1.04,1.2,0.776
6429,1.04,1.28,0.783
6430,1.04,1.36,0.746
6431,1.04,1.44,0.73
6432,1.04,1.52,0.77
6433,1.04,1.6,0.716
6434,1.04,1.68,0.676
6435,1.04,1.76,0.704
6436,1.04,1.84,0.721
6437,1.04,1.92,0.707
6438,1.04,2.0,0.728
6439,1.04,2.08,0.736
6440,1.04,2.16,0.743
6441,1.04,2.24,0.716
6442,1.04,2.32,0.686
6443,1.04,2.4,0.672
6444,1.04,2.48,0.629
6445,1.04,2.56,0.553
6446,1.04,2.64,0.568
6447,1.04,2.72,0.536
6448,1.04,2.8,0.473
6449,1.04,2.88,0.43
6450,1.04,2.96,0.407
6451,1.04,3.04,0.365
6452,1.04,3.12,0.354
6453,1.04,3.2,0.311
6454,1.04,3.28,0.302
6455,1.04,3.36,0.289
6456,1.04,3.44,0.251
6457,1.04,3.52,0.245
6458,1.04,3.6,0.24
6459,1.04,3.68,0.224
6460,1.04,3.76,0.194
6461,1.04,3.84,0.195
6462,1.04,3.92,0.173
6463,1.04,4.0,0.187
6464,1.12,-4.0,0.104
6465,1.12,-3.92,0.107
6466,1.12,-3.84,0.114
6467,1.12,-3.76,0.103
6468,1.12,-3.68,0.113
6469,1.12,-3.6,0.1
6470,1.12,-3.52,0.097
6471,1.12,-3.44,0.099
6472,1.12,-3.36,0.12
6473,1.12,-3.28,0.122
6474,1.12,-3.2,0.22
6475,1.12,-3.12,0.344
6476,1.12,-3.04,0.418
6477,1.12,-2.96,0.489
6478,1.12,-2.88,0.566
6479,1.12,-2.8,0.58
6480,1.12,-2.72,0.635
6481,1.12,-2.64,0.642
6482,1.12,-2.56,0.678
6483,1.12,-2.48,0.696
6484,1.12,-2.4,0.675
6485,1.12,-2.32,0.675
6486,1.12,-2.24,0.679
6487,1.12,-2.16,0.692
6488,1.12,-2.08,0.72
6489,1.12,-2.0,0.716
6490,1.12,-1.92,0.736
6491,1.12,-1.84,0.77
6492,1.12,-1.76,0.775
6493,1.12,-1.68,0.787
6494,1.12,-1.6,0.781
6495,1.12,-1.52,0.759
6496,1.12,-1.44,0.761
6497,1.12,-1.36,0.758
6498,1.12,-1.28,0.754
6499,1.12,-1.2,0.759
6500,1.12,-1.12,0.771
6501,1.12,-1.04,0.77
6502,1.12,-0.96,0.771
6503,1.12,-0.88,0.766
6504,1.12,-0.8,0.777
6505,1.12,-0.72,0.772
6506,1.12,-0.64,0.793
6507,1.12,-0.56,0.769
6508,1.12,-0.48,0.783
6509,1.12,-0.4,0.762
6510,1.12,-0.32,0.789
6511,1.12,-0.24,0.784
6512,1.12,-0.16,0.792
6513,1.12,-0.08,0.775
6514,1.12,0.0,0.776
6515,1.12,0.08,0.777
6516,1.12,0.16,0.787
6517,1.12,0.24,0.771
6518,1.12,0.32,0.779
6519,1.12,0.4,0.776
6520,1.12,0.48,0.758
6521,1.12,0.56,0.76
6522,1.12,0.64,0.784
6523,1.12,0.72,0.752
6524,1.12,0.8,0.775
6525,1.12,0.88,0.753
6526,1.12,0.96,0.745
6527,1.12,1.04,0.784
6528,1.12,1.12,0.776
6529,1.12,1.2,0.779
6530,1.12,1.28,0.766
6531,1.12,1.36,0.765
6532,1.12,1.44,0.75
6533,1.12,1.52,0.757
6534,1.12,1.6,0.711
6535,1.12,1.68,0.708
6536,1.12,1.76,0.719
6537,1.12,1.84,0.705
6538,1.12,1.92,0.706
6539,1.12,2.0,0.707
6540,1.12,2.08,0.695
6541,1.12,2.16,0.748
6542,1.12,2.24,0.717
6543,1.12,2.32,0.715
6544,1.12,2.4,0.707
6545,1.12,2.48,0.694
6546,1.12,2.56,0.618
6547,1.12,2.64,0.608
6548,1.12,2.72,0.568
6549,1.12,2.8,0.535
6550,1.12,2.88,0.466
6551,1.12,2.96,0.445
6552,1.12,3.04,0.43
6553,1.12,3.12,0.382
6554,1.12,3.2,0.389
6555,1.12,3.28,0.332
6556,1.12,3.36,0.309
6557,1.12,3.44,0.282
6558,1.12,3.52,0.258
6559,1.12,3.6,0.253
6560,1.12,3.68,0.226
6561,1.12,3.76,0.232
6562,1.12,3.84,0.228
6563,1.12,3.92,0.202
6564,1.12,4.0,0.217
6565,1.2,-4.0,0.093
6566,1.2,-3.92,0.107
6567,1.2,-3.84,0.084
6568,1.2,-3.76,0.101
6569,1.2,-3.68,0.102
6570,1.2,-3.6,0.116
6571,1.2,-3.52,0.099
6572,1.2,-3.44,0.092
6573,1.2,-3.36,0.1
6574,1.2,-3.28,0.097
6575,1.2,-3.2,0.135
6576,1.2,-3.12,0.219
6577,1.2,-3.04,0.302
6578,1.2,-2.96,0.409
6579,1.2,-2.88,0.463
6580,1.2,-2.8,0.541
6581,1.2,-2.72,0.609
6582,1.2,-2.64,0.62
6583,1.2,-2.56,0.638
6584,1.2,-2.48,0.644
6585,1.2,-2.4,0.667
6586,1.2,-2.32,0.657
6587,1.2,-2.24,0.673
6588,1.2,-2.16,0.665
6589,1.2,-2.08,0.711
6590,1.2,-2.0,0.734
6591,1.2,-1.92,0.726
6592,1.2,-1.84,0.73
6593,1.2,-1.76,0.745
6594,1.2,-1.68,0.782
6595,1.2,-1.6,0.801
6596,1.2,-1.52,0.756
6597,1.2,-1.44,0.767
6598,1.2,-1.36,0.757
6599,1.2,-1.28,0.769
6600,1.2,-1.2,0.753
6601,1.2,-1.12,0.735
6602,1.2,-1.04,0.76
6603,1.2,-0.96,0.779
6604,1.2,-0.88,0.783
6605,1.2,-0.8,0.783
6606,1.2,-0.72,0.79
6607,1.2,-0.64,0.79
6608,1.2,-0.56,0.766
6609,1.2,-0.48,0.769
6610,1.2,-0.4,0.811
6611,1.2,-0.32,0.779
6612,1.2,-0.24,0.77
6613,1.2,-0.16,0.784
6614,1.2,-0.08,0.789
6615,1.2,0.0,0.78
6616,1.2,0.08,0.773
6617,1.2,0.16,0.779
6618,1.2,0.24,0.78
6619,1.2,0.32,0.796
6620,1.2,0.4,0.779
6621,1.2,0.48,0.767
6622,1.2,0.56,0.763
6623,1.2,0.64,0.745
6624,1.2,0.72,0.77
6625,1.2,0.8,0.769
6626,1.2,0.88,0.786
6627,1.2,0.96,0.766
6628,1.2,1.04,0.753
6629,1.2,1.12,0.803
6630,1.2,1.2,0.776
6631,1.2,1.28,0.816
6632,1.2,1.36,0.786
6633,1.2,1.44,0.772
6634,1.2,1.52,0.745
6635,1.2,1.6,0.752
6636,1.2,1.68,0.736
6637,1.2,1.76,0.712
6638,1.2,1.84,0.707
6639,1.2,1.92,0.708
6640,1.2,2.0,0.722
6641,1.2,2.08,0.706
6642,1.2,2.16,0.732
6643,1.2,2.24,0.73
6644,1.2,2.32,0.74
6645,1.2,2.4,0.722
6646,1.2,2.48,0.689
6647,1.2,2.56,0.664
6648,1.2,2.64,0.652
6649,1.2,2.72,0.594
6650,1.2,2.8,0.542
6651,1.2,2.88,0.509
6652,1.2,2.96,0.476
6653,1.2,3.04,0.458
6654,1.2,3.12,0.411
6655,1.2,3.2,0.364
6656,1.2,3.28,0.349
6657,1.2,3.36,0.309
6658,1.2,3.44,0.318
6659,1.2,3.52,0.277
6660,1.2,3.6,0.248
6661,1.2,3.68,0.256
6662,1.2,3.76,0.239
6663,1.2,3.84,0.246
6664,1.2,3.92,0.203
6665,1.2,4.0,0.179
6666,1.28,-4.0,0.091
6667,1.28,-3.92,0.082
6668,1.28,-3.84,0.114
6669,1.28,-3.76,0.096
6670,1.28,-3.68,0.092
6671,1.28,-3.6,0.096
6672,1.28,-3.52,0.084
6673,1.28,-3.44,0.109
6674,1.28,-3.36,0.102
6675,1.28,-3.28,0.111
6676,1.28,-3.2,0.09
6677,1.28,-3.12,0.15
6678,1.28,-3.04,0.217
6679,1.28,-2.96,0.334
6680,1.28,-2.88,0.415
6681,1.28,-2.8,0.513
6682,1.28,-2.72,0.571
6683,1.28,-2.64,0.598
6684,1.28,-2.56,0.621
6685,1.28,-2.48,0.612
6686,1.28,-2.4,0.684
6687,1.28,-2.32,0.652
6688,1.28,-2.24,0.667
6689,1.28,-2.16,0.675
6690,1.28,-2.08,0.691
6691,1.28,-2.0,0.706
6692,1.28,-1.92,0.718
6693,1.28,-1.84,0.729
6694,1.28,-1.76,0.733
6695,1.28,-1.68,0.772
6696,1.28,-1.6,0.757
6697,1.28,-1.52,0.764
6698,1.28,-1.44,0.757
6699,1.28,-1.36,0.775
6700,1.28,-1.28,0.76
6701,1.28,-1.2,0.754
6702,1.28,-1.12,0.767
6703,1.28,-1.04,0.744
6704,1.28,-0.96,0.777
6705,1.28,-0.88,0.77
6706,1.28,-0.8,0.757
6707,1.28,-0.72,0.772
6708,1.28,-0.64,0.768
6709,1.28,-0.56,0.767
6710,1.28,-0.48,0.774
6711,1.28,-0.4,0.766
6712,1.28,-0.32,0.774
6713,1.28,-0.24,0.784
6714,1.28,-0.16,0.769
6715,1.28,-0.08,0.799
6716,1.28,0.0,0.771
6717,1.28,0.08,0.798
6718,1.28,0.16,0.795
6719,1.28,0.24,0.779
6720,1.28,0.32,0.776
6721,1.28,0.4,0.761
6722,1.28,0.48,0.768
6723,1.28,0.56,0.767
6724,1.28,0.64,0.766
6725,1.28,0.72,0.81
6726,1.28,0.8,0.785
6727,1.28,0.88,0.787
6728,1.28,0.96,0.744
6729,1.28,1.04,0.76
6730,1.28,1.12,0.773
6731,1.28,1.2,0.797
6732,1.28,1.28,0.784
6733,1.28,1.36,0.771
6734,1.28,1.44,0.762
6735,1.28,1.52,0.76
6736,1.28,1.6,0.736
6737,1.28,1.68,0.733
6738,1.28,1.76,0.709
6739,1.28,1.84,0.693
6740,1.28,1.92,0.719
6741,1.28,2.0,0.718
6742,1.28,2.08,0.691
6743,1.28,2.16,0.715
6744,1.28,2.24,0.71
6745,1.28,2.32,0.757
6746,1.28,2.4,0.721
6747,1.28,2.48,0.725
6748,1.28,2.56,0.711
6749,1.28,2.64,0.678
6750,1.28,2.72,0.626
6751,1.28,2.8,0.582
6752,1.28,2.88,0.555
6753,1.28,2.96,0.504
6754,1.28,3.04,0.473
6755,1.28,3.12,0.458
6756,1.28,3.2,0.405
6757,1.28,3.28,0.385
6758,1.28,3.36,0.348
6759,1.28,3.44,0.318
6760,1.28,3.52,0.316
6761,1.28,3.6,0.298
6762,1.28,3.68,0.274
6763,1.28,3.76,0.248
6764,1.28,3.84,0.237
6765,1.28,3.92,0.22
6766,1.28,4.0,0.203
6767,1.36,-4.0,0.092
6768,1.36,-3.92,0.105
6769,1.36,-3.84,0.1
6770,1.36,-3.76,0.109
6771,1.36,-3.68,0.089
6772,1.36,-3.6,0.093
6773,1.36,-3.52,0.098
6774,1.36,-3.44,0.093
6775,1.36,-3.36,0.101
6776,1.36,-3.28,0.104
6777,1.36,-3.2,0.128
6778,1.36,-3.12,0.105
6779,1.36,-3.04,0.114
6780,1.36,-2.96,0.241
6781,1.36,-2.88,0.311
6782,1.36,-2.8,0.408
6783,1.36,-2.72,0.505
6784,1.36,-2.64,0.538
6785,1.36,-2.56,0.572
6786,1.36,-2.48,0.628
6787,1.36,-2.4,0.638
6788,1.36,-2.32,0.652
6789,1.36,-2.24,0.682
6790,1.36,-2.16,0.693
6791,1.36,-2.08,0.685
6792,1.36,-2.0,0.711
6793,1.36,-1.92,0.687
6794,1.36,-1.84,0.737
6795,1.36,-1.76,0.771
6796,1.36,-1.68,0.74
6797,1.36,-1.6,0.753
6798,1.36,-1.52,0.753
6799,1.36,-1.44,0.755
6800,1.36,-1.36,0.76
6801,1.36,-1.28,0.763
6802,1.36,-1.2,0.778
6803,1.36,-1.12,0.76
6804,1.36,-1.04,0.769
6805,1.36,-0.96,0.741
6806,1.36,-0.88,0.768
6807,1.36,-0.8,0.789
6808,1.36,-0.72,0.785
6809,1.36,-0.64,0.757
6810,1.36,-0.56,0.778
6811,1.36,-0.48,0.764
6812,1.36,-0.4,0.773
6813,1.36,-0.32,0.778
6814,1.36,-0.24,0.781
6815,1.36,-0.16,0.742
6816,1.36,-0.08,0.795
6817,1.36,0.0,0.766
6818,1.36,0.08,0.78
6819,1.36,0.16,0.786
6820,1.36,0.24,0.769
6821,1.36,0.32,0.76
6822,1.36,0.4,0.782
6823,1.36,0.48,0.802
6824,1.36,0.56,0.774
6825,1.36,0.64,0.776
6826,1.36,0.72,0.783
6827,1.36,0.8,0.774
6828,1.36,0.88,0.749
6829,1.36,0.96,0.773
6830,1.36,1.04,0.752
6831,1.36,1.12,0.786
6832,1.36,1.2,0.774
6833,1.36,1.28,0.768
6834,1.36,1.36,0.772
6835,1.36,1.44,0.776
6836,1.36,1.52,0.81
6837,1.36,1.6,0.759
6838,1.36,1.68,0.743
6839,1.36,1.76,0.756
6840,1.36,1.84,0.742
6841,1.36,1.92,0.729
6842,1.36,2.0,0.678
6843,1.36,2.08,0.674
6844,1.36,2.16,0.687
6845,1.36,2.24,0.709
6846,1.36,2.32,0.725
6847,1.36,2.4,0.748
6848,1.36,2.48,0.733
6849,1.36,2.56,0.695
6850,1.36,2.64,0.712
6851,1.36,2.72,0.696
6852,1.36,2.8,0.636
6853,1.36,2.88,0.61
6854,1.36,2.96,0.527
6855,1.36,3.04,0.494
6856,1.36,3.12,0.451
6857,1.36,3.2,0.421
6858,1.36,3.28,0.413
6859,1.36,3.36,0.377
6860,1.36,3.44,0.368
6861,1.36,3.52,0.316
6862,1.36,3.6,0.298
6863,1.36,3.68,0.269
6864,1.36,3.76,0.271
6865,1.36,3.84,0.265
6866,1.36,3.92,0.218
6867,1.36,4.0,0.23
6868,1.44,-4.0,0.096
6869,1.44,-3.92,0.091
6870,1.44,-3.84,0.12
6871,1.44,-3.76,0.106
6872,1.44,-3.68,0.107
6873,1.44,-3.6,0.108
6874,1.44,-3.52,0.092
6875,1.44,-3.44,0.113
6876,1.44,-3.36,0.102
6877,1.44,-3.28,0.107
6878,1.44,-3.2,0.097
6879,1.44,-3.12,0.091
6880,1.44,-3.04,0.103
6881,1.44,-2.96,0.141
6882,1.44,-2.88,0.223
6883,1.44,-2.8,0.338
6884,1.44,-2.72,0.447
6885,1.44,-2.64,0.488
6886,1.44,-2.56,0.548
6887,1.44,-2.48,0.621
6888,1.44,-2.4,0.635
6889,1.44,-2.32,0.657
6890,1.44,-2.24,0.649
6891,1.44,-2.16,0.68
6892,1.44,-2.08,0.679
6893,1.44,-2.0,0.673
6894,1.44,-1.92,0.667
6895,1.44,-1.84,0.703
6896,1.44,-1.76,0.715
6897,1.44,-1.68,0.75
6898,1.44,-1.6,0.753
6899,1.44,-1.52,0.764
6900,1.44,-1.44,0.746
6901,1.44,-1.36,0.768
6902,1.44,-1.28,0.764
6903,1.44,-1.2,0.737
6904,1.44,-1.12,0.756
6905,1.44,-1.04,0.781
6906,1.44,-0.96,0.763
6907,1.44,-0.88,0.761
6908,1.44,-0.8,0.753
6909,1.44,-0.72,0.755
6910,1.44,-0.64,0.791
6911,1.44,-0.56,0.749
6912,1.44,-0.48,0.766
6913,1.44,-0.4,0.773
6914,1.44,-0.32,0.761
6915,1.44,-0.24,0.769
6916,1.44,-0.16,0.758
6917,1.44,-0.08,0.781
6918,1.44,0.0,0.76
6919,1.44,0.08,0.777
6920,1.44,0.16,0.777
6921,1.44,0.24,0.797
6922,1.44,0.32,0.76
6923,1.44,0.4,0.779
6924,1.44,0.48,0.757
6925,1.44,0.56,0.782
6926,1.44,0.64,0.757
6927,1.44,0.72,0.767
6928,1.44,0.8,0.744
6929,1.44,0.88,0.76
6930,1.44,0.96,0.753
6931,1.44,1.04,0.783
6932,1.44,1.12,0.762
6933,1.44,1.2,0.765
6934,1.44,1.28,0.754
6935,1.44,1.36,0.802
6936,1.44,1.44,0.79
6937,1.44,1.52,0.781
6938,1.44,1.6,0.78
6939,1.44,1.68,0.769
6940,1.44,1.76,0.76
6941,1.44,1.84,0.758
6942,1.44,1.92,0.736
6943,1.44,2.0,0.708
6944,1.44,2.08,0.684
6945,1.44,2.16,0.701
6946,1.44,2.24,0.706
6947,1.44,2.32,0.723
6948,1.44,2.4,0.726
6949,1.44,2.48,0.731
6950,1.44,2.56,0.735
6951,1.44,2.64,0.72
6952,1.44,2.72,0.696
6953,1.44,2.8,0.627
6954,1.44,2.88,0.632
6955,1.44,2.96,0.58
6956,1.44,3.04,0.57
6957,1.44,3.12,0.502
6958,1.44,3.2,0.468
6959,1.44,3.28,0.447
6960,1.44,3.36,0.424
6961,1.44,3.44,0.395
6962,1.44,3.52,0.343
6963,1.44,3.6,0.331
6964,1.44,3.68,0.313
6965,1.44,3.76,0.301
6966,1.44,3.84,0.263
6967,1.44,3.92,0.247
6968,1.44,4.0,0.243
6969,1.52,-4.0,0.098
6970,1.52,-3.92,0.101
6971,1.52,-3.84,0.095
6972,1.52,-3.76,0.117
6973,1.52,-3.68,0.104
6974,1.52,-3.6,0.097
6975,1.52,-3.52,0.107
6976,1.52,-3.44,0.105
6977,1.52,-3.36,0.082
6978,1.52,-3.28,0.095
6979,1.52,-3.2,0.103
6980,1.52,-3.12,0.098
6981,1.52,-3.04,0.102
6982,1.52,-2.96,0.105
6983,1.52,-2.88,0.113
6984,1.52,-2.8,0.212
6985,1.52,-2.72,0.32
6986,1.52,-2.64,0.436
6987,1.52,-2.56,0.484
6988,1.52,-2.48,0.556
6989,1.52,-2.4,0.597
6990,1.52,-2.32,0.646
6991,1.52,-2.24,0.619
6992,1.52,-2.16,0.672
6993,1.52,-2.08,0.674
6994,1.52,-2.0,0.66
6995,1.52,-1.92,0.664
6996,1.52,-1.84,0.712
6997,1.52,-1.76,0.691
6998,1.52,-1.68,0.721
6999,1.52,-1.6,0.741
7000,1.52,-1.52,0.75
7001,1.52,-1.44,0.742
7002,1.52,-1.36,0.771
7003,1.52,-1.28,0.783
7004,1.52,-1.2,0.744
7005,1.52,-1.12,0.747
7006,1.52,-1.04,0.755
7007,1.52,-0.96,0.775
7008,1.52,-0.88,0.752
7009,1.52,-0.8,0.784
7010,1.52,-0.72,0.754
7011,1.52,-0.64,0.745
7012,1.52,-0.56,0.77
7013,1.52,-0.48,0.771
7014,1.52,-0.4,0.773
7015,1.52,-0.32,0.799
7016,1.52,-0.24,0.765
7017,1.52,-0.16,0.767
7018,1.52,-0.08,0.789
7019,1.52,0.0,0.784
7020,1.52,0.08,0.769
7021,1.52,0.16,0.78
7022,1.52,0.24,0.767
7023,1.52,0.32,0.775
7024,1.52,0.4,0.779
7025,1.52,0.48,0.749
7026,1.52,0.56,0.768
7027,1.52,0.64,0.782
7028,1.52,0.72,0.753
7029,1.52,0.8,0.781
7030,1.52,0.88,0.769
7031,1.52,0.96,0.763
7032,1.52,1.04,0.736
7033,1.52,1.12,0.761
7034,1.52,1.2,0.734
7035,1.52,1.28,0.74
7036,1.52,1.36,0.761
7037,1.52,1.44,0.755
7038,1.52,1.52,0.805
7039,1.52,1.6,0.796
7040,1.52,1.68,0.771
7041,1.52,1.76,0.778
7042,1.52,1.84,0.741
7043,1.52,1.92,0.767
7044,1.52,2.0,0.718
7045,1.52,2.08,0.709
7046,1.52,2.16,0.71
7047,1.52,2.24,0.72
7048,1.52,2.32,0.708
7049,1.52,2.4,0.704
7050,1.52,2.48,0.728
7051,1.52,2.56,0.747
7052,1.52,2.64,0.739
7053,1.52,2.72,0.726
7054,1.52,2.8,0.723
7055,1.52,2.88,0.662
7056,1.52,2.96,0.618
